Order ID,Order Date,Ship Date,Country,Region,Item Type,Sales Channel,Order Priority,Units Sold,Unit Price,Unit Cost
131876122,2019-04-13 00:00:00,2019-04-19 00:00:00,Japan,Asia,Baby Food,Offline,Cancelled,3930,255.28,159.42
514811885,2018-12-15 00:00:00,2018-12-28 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Meat,Offline,Low,3132,421.89,364.69
905177152,2022-12-20 00:00:00,2023-01-07 00:00:00,Myanmar,Asia,Office Supplies,Online,Cancelled,889,651.21,524.96
653020751,2018-07-02 00:00:00,2018-07-08 00:00:00,Libya,Middle East and North Africa,Personal Care,Offline,High,2207,81.73,56.67
528704011,2017-01-31 00:00:00,2017-02-19 00:00:00,Mongolia,Asia,Meat,Online,Low,4121,421.89,364.69
472900760,2015-02-05 00:00:00,2015-02-22 00:00:00,Singapore,Asia,Snacks,Offline,Medium,699,152.58,97.44
946597325,2019-07-23 00:00:00,2019-08-07 00:00:00,The Bahamas,Central America and the Caribbean,Baby Food,Offline,Low,8039,255.28,159.42
681092536,2018-10-06 00:00:00,2018-10-26 00:00:00,Sri Lanka,Asia,Office Supplies,Offline,Low,9272,651.21,524.96
727997720,2018-07-02 00:00:00,2018-07-14 00:00:00,Cyprus,Europe,Vegetables,Offline,Cancelled,9558,154.06,90.93
409236705,2019-05-29 00:00:00,2019-06-11 00:00:00,Afghanistan,Middle East and North Africa,Baby Food,Online,Cancelled,1090,255.28,159.42
467045819,2019-03-11 00:00:00,2019-03-19 00:00:00,Moldova ,Europe,Personal Care,Online,Medium,8092,81.73,56.67
813973891,2020-11-01 00:00:00,2020-11-08 00:00:00,Kosovo,Europe,Cosmetics,Offline,Cancelled,1818,437.2,263.33
982882249,2020-05-22 00:00:00,2020-06-04 00:00:00,Egypt,Middle East and North Africa,Household,Online,Medium,5554,668.27,502.54
576944720,2016-09-30 00:00:00,2016-10-20 00:00:00,Albania,Europe,Cosmetics,Offline,Low,9619,437.2,263.33
619647634,2016-09-25 00:00:00,2016-09-30 00:00:00,Singapore,Asia,Vegetables,Offline,Cancelled,6360,154.06,90.93
404789817,2015-08-03 00:00:00,2015-08-14 00:00:00,Portugal,Europe,Baby Food,Online,Low,5157,255.28,159.42
646482598,2022-01-16 00:00:00,2022-02-06 00:00:00,India,Asia,Snacks,Offline,Medium,7422,152.58,97.44
329149806,2016-11-01 00:00:00,2016-11-12 00:00:00,Sudan,Sub-Saharan Africa,Meat,Online,Cancelled,1597,421.89,364.69
757527768,2015-11-25 00:00:00,2015-11-28 00:00:00,Vanuatu,Australia and Oceania,Office Supplies,Offline,Medium,8155,651.21,524.96
606665313,2018-09-24 00:00:00,2018-10-09 00:00:00,Democratic Republic of the Congo,Sub-Saharan Africa,Cosmetics,Online,Cancelled,4602,437.2,263.33
871923768,2018-04-30 00:00:00,2018-05-15 00:00:00,Bosnia and Herzegovina,Europe,Baby Food,Online,Cancelled,474,255.28,159.42
818976962,2020-12-18 00:00:00,2021-01-05 00:00:00,Kosovo,Europe,Vegetables,Offline,Cancelled,2337,154.06,90.93
233811223,2017-07-20 00:00:00,2017-08-09 00:00:00,Switzerland,Europe,Cosmetics,Online,Cancelled,8792,437.2,263.33
772725379,2017-02-16 00:00:00,2017-02-21 00:00:00,Cuba,Central America and the Caribbean,Beverages,Offline,Low,5466,47.45,31.79
112330758,2016-12-15 00:00:00,2016-12-27 00:00:00,Lithuania,Europe,Office Supplies,Offline,Cancelled,22,651.21,524.96
499551188,2021-12-28 00:00:00,2022-01-14 00:00:00,Lebanon,Middle East and North Africa,Clothes,Online,Medium,7153,109.28,35.84
201622998,2019-05-28 00:00:00,2019-06-16 00:00:00,North Korea,Asia,Clothes,Online,Medium,3581,109.28,35.84
256095016,2018-07-02 00:00:00,2018-07-06 00:00:00,Montenegro,Europe,Office Supplies,Offline,High,3061,651.21,524.96
420828568,2017-03-21 00:00:00,2017-04-04 00:00:00,Eritrea,Sub-Saharan Africa,Fruits,Offline,Medium,1380,9.33,6.92
523997485,2019-03-17 00:00:00,2019-04-03 00:00:00,Democratic Republic of the Congo,Sub-Saharan Africa,Cereal,Online,Low,1355,205.7,117.11
914088094,2022-04-30 00:00:00,2022-05-05 00:00:00,India,Asia,Office Supplies,Online,Cancelled,7835,651.21,524.96
209899222,2019-09-16 00:00:00,2019-09-18 00:00:00,Republic of the Congo,Sub-Saharan Africa,Snacks,Online,Medium,2699,152.58,97.44
250542199,2018-05-30 00:00:00,2018-06-02 00:00:00,Comoros,Sub-Saharan Africa,Clothes,Offline,Medium,9859,109.28,35.84
245440852,2015-11-28 00:00:00,2015-12-15 00:00:00,France,Europe,Meat,Online,Low,257,421.89,364.69
824331510,2015-03-07 00:00:00,2015-03-14 00:00:00,Rwanda,Sub-Saharan Africa,Vegetables,Online,Low,6867,154.06,90.93
887263000,2018-01-15 00:00:00,2018-01-19 00:00:00,Malawi,Sub-Saharan Africa,Meat,Online,Medium,9693,421.89,364.69
754596650,2015-05-22 00:00:00,2015-06-07 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Cereal,Offline,High,772,205.7,117.11
817006289,2021-10-22 00:00:00,2021-10-27 00:00:00,Spain,Europe,Fruits,Online,High,9172,9.33,6.92
185478246,2020-02-08 00:00:00,2020-02-25 00:00:00,Uganda,Sub-Saharan Africa,Clothes,Offline,High,5989,109.28,35.84
741311347,2018-10-16 00:00:00,2018-10-24 00:00:00,Taiwan,Asia,Personal Care,Offline,Cancelled,9356,81.73,56.67
386116921,2021-11-14 00:00:00,2021-12-05 00:00:00,Israel,Middle East and North Africa,Personal Care,Offline,Medium,9432,81.73,56.67
691818797,2015-05-03 00:00:00,2015-05-08 00:00:00,Costa Rica,Central America and the Caribbean,Meat,Offline,Low,3411,421.89,364.69
150653302,2015-07-16 00:00:00,2015-07-23 00:00:00,Honduras,Central America and the Caribbean,Snacks,Online,Cancelled,515,152.58,97.44
925169265,2015-04-01 00:00:00,2015-04-02 00:00:00,South Korea,Asia,Vegetables,Offline,Medium,7000,154.06,90.93
298228013,2022-09-20 00:00:00,2022-10-11 00:00:00,Sweden,Europe,Vegetables,Online,High,1151,154.06,90.93
123003375,2022-08-24 00:00:00,2022-09-06 00:00:00,Tonga,Australia and Oceania,Office Supplies,Online,Low,8287,651.21,524.96
972981679,2017-03-15 00:00:00,2017-04-02 00:00:00,Latvia,Europe,Snacks,Online,Cancelled,5755,152.58,97.44
791961753,2018-09-12 00:00:00,2018-09-19 00:00:00,Indonesia,Asia,Beverages,Online,Medium,7937,47.45,31.79
744054925,2021-03-25 00:00:00,2021-04-03 00:00:00,Myanmar,Asia,Household,Online,Cancelled,1242,668.27,502.54
263685023,2020-03-03 00:00:00,2020-03-19 00:00:00,Turkmenistan,Asia,Office Supplies,Offline,Low,9113,651.21,524.96
205588376,2016-05-19 00:00:00,2016-05-27 00:00:00,Panama,Central America and the Caribbean,Baby Food,Online,High,7024,255.28,159.42
594813811,2020-06-08 00:00:00,2020-06-26 00:00:00,Norway,Europe,Personal Care,Offline,Medium,7480,81.73,56.67
176722657,2020-09-08 00:00:00,2020-09-15 00:00:00,Estonia,Europe,Clothes,Online,High,5016,109.28,35.84
466988742,2021-08-16 00:00:00,2021-08-20 00:00:00,Malta,Europe,Personal Care,Offline,Medium,1201,81.73,56.67
801598393,2020-05-14 00:00:00,2020-05-17 00:00:00,Eritrea,Sub-Saharan Africa,Personal Care,Offline,Low,9633,81.73,56.67
586850440,2015-04-28 00:00:00,2015-05-02 00:00:00,Republic of the Congo,Sub-Saharan Africa,Meat,Offline,Medium,941,421.89,364.69
649356210,2018-05-21 00:00:00,2018-05-25 00:00:00,Trinidad and Tobago,Central America and the Caribbean,Snacks,Offline,High,7787,152.58,97.44
986039531,2015-11-15 00:00:00,2015-11-22 00:00:00,Yemen,Middle East and North Africa,Cereal,Offline,High,9864,205.7,117.11
314136731,2020-01-10 00:00:00,2020-01-26 00:00:00,Turkmenistan,Asia,Household,Offline,High,8894,668.27,502.54
121196639,2015-01-28 00:00:00,2015-02-02 00:00:00,Somalia,Middle East and North Africa,Beverages,Offline,High,3634,47.45,31.79
615080583,2015-08-11 00:00:00,2015-08-29 00:00:00,Portugal,Europe,Cereal,Online,Cancelled,4868,205.7,117.11
273962390,2016-08-19 00:00:00,2016-08-22 00:00:00,Kyrgyzstan,Asia,Fruits,Offline,Low,414,9.33,6.92
796328389,2018-08-22 00:00:00,2018-08-27 00:00:00,Lebanon,Middle East and North Africa,Personal Care,Offline,High,121,81.73,56.67
350977408,2022-12-26 00:00:00,2023-01-02 00:00:00,Macedonia,Europe,Cosmetics,Online,Cancelled,869,437.2,263.33
327020776,2015-08-27 00:00:00,2015-09-12 00:00:00,Algeria,Middle East and North Africa,Clothes,Offline,Medium,1570,109.28,35.84
383882319,2019-03-11 00:00:00,2019-03-26 00:00:00,Qatar,Middle East and North Africa,Vegetables,Online,High,8164,154.06,90.93
701298367,2021-12-08 00:00:00,2021-12-10 00:00:00,Greece,Europe,Personal Care,Offline,Medium,8626,81.73,56.67
629317748,2017-06-27 00:00:00,2017-06-28 00:00:00,Benin,Sub-Saharan Africa,Fruits,Online,Medium,7961,9.33,6.92
938301789,2019-10-21 00:00:00,2019-10-25 00:00:00,Uzbekistan,Asia,Baby Food,Offline,Cancelled,3205,255.28,159.42
668924319,2020-06-01 00:00:00,2020-06-04 00:00:00,Azerbaijan,Middle East and North Africa,Vegetables,Online,Low,8426,154.06,90.93
282171666,2022-10-08 00:00:00,2022-10-11 00:00:00,Cambodia,Asia,Clothes,Online,Cancelled,9721,109.28,35.84
309342658,2021-02-25 00:00:00,2021-03-14 00:00:00,Italy,Europe,Personal Care,Online,Cancelled,222,81.73,56.67
902048623,2016-12-05 00:00:00,2016-12-15 00:00:00,Mauritius ,Sub-Saharan Africa,Cosmetics,Online,High,5088,437.2,263.33
482213389,2019-08-06 00:00:00,2019-08-08 00:00:00,Yemen,Middle East and North Africa,Clothes,Online,High,6513,109.28,35.84
692073285,2022-06-07 00:00:00,2022-06-10 00:00:00,Cuba,Central America and the Caribbean,Vegetables,Offline,Cancelled,8719,154.06,90.93
544177138,2019-12-27 00:00:00,2020-01-08 00:00:00,Tonga,Australia and Oceania,Fruits,Online,Low,2963,9.33,6.92
471386277,2016-09-28 00:00:00,2016-10-05 00:00:00,Guatemala,Central America and the Caribbean,Vegetables,Online,Medium,2530,154.06,90.93
976874530,2016-01-08 00:00:00,2016-01-24 00:00:00,New Zealand,Australia and Oceania,Personal Care,Online,Low,7737,81.73,56.67
384128224,2022-03-20 00:00:00,2022-04-03 00:00:00,Norway,Europe,Household,Offline,Medium,933,668.27,502.54
686946189,2022-02-21 00:00:00,2022-03-06 00:00:00,South Africa,Sub-Saharan Africa,Personal Care,Online,High,1498,81.73,56.67
799439752,2020-07-14 00:00:00,2020-07-17 00:00:00,Zambia,Sub-Saharan Africa,Snacks,Offline,Medium,843,152.58,97.44
606032741,2021-05-29 00:00:00,2021-06-04 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Cereal,Online,Medium,7410,205.7,117.11
511461484,2016-12-25 00:00:00,2017-01-10 00:00:00,Indonesia,Asia,Beverages,Offline,High,1674,47.45,31.79
990774810,2018-01-17 00:00:00,2018-01-18 00:00:00,Netherlands,Europe,Household,Offline,Cancelled,1138,668.27,502.54
339334046,2021-03-02 00:00:00,2021-03-20 00:00:00,Thailand,Asia,Snacks,Offline,Medium,5340,152.58,97.44
522813022,2018-03-10 00:00:00,2018-03-26 00:00:00,Republic of the Congo,Sub-Saharan Africa,Personal Care,Offline,Cancelled,846,81.73,56.67
427198064,2018-11-17 00:00:00,2018-12-05 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Fruits,Offline,Medium,6255,9.33,6.92
808788001,2017-06-03 00:00:00,2017-06-14 00:00:00,Tajikistan,Asia,Beverages,Offline,Cancelled,7197,47.45,31.79
244194161,2021-12-07 00:00:00,2021-12-17 00:00:00,Botswana,Sub-Saharan Africa,Meat,Offline,Low,1334,421.89,364.69
980340373,2016-02-01 00:00:00,2016-02-15 00:00:00,Dominican Republic,Central America and the Caribbean,Fruits,Offline,Low,3357,9.33,6.92
384462964,2022-10-06 00:00:00,2022-10-23 00:00:00,Samoa ,Australia and Oceania,Beverages,Online,Medium,9990,47.45,31.79
394110763,2021-12-26 00:00:00,2022-01-06 00:00:00,Belgium,Europe,Vegetables,Offline,Cancelled,4988,154.06,90.93
767145097,2018-02-12 00:00:00,2018-02-16 00:00:00,Federated States of Micronesia,Australia and Oceania,Cosmetics,Online,Low,4137,437.2,263.33
431739795,2016-05-21 00:00:00,2016-05-25 00:00:00,Botswana,Sub-Saharan Africa,Fruits,Online,Low,254,9.33,6.92
636381185,2021-07-02 00:00:00,2021-07-09 00:00:00,Vietnam,Asia,Cereal,Online,Low,8189,205.7,117.11
899868094,2020-03-02 00:00:00,2020-03-17 00:00:00,Kosovo,Europe,Fruits,Online,Cancelled,9821,9.33,6.92
361311852,2017-01-06 00:00:00,2017-01-14 00:00:00,Germany,Europe,Baby Food,Offline,Low,9061,255.28,159.42
930136287,2018-05-20 00:00:00,2018-05-23 00:00:00,Hungary,Europe,Beverages,Online,Low,6852,47.45,31.79
536077725,2016-05-19 00:00:00,2016-05-31 00:00:00,Saint Lucia,Central America and the Caribbean,Cereal,Online,Low,6167,205.7,117.11
779184997,2017-04-06 00:00:00,2017-04-15 00:00:00,Madagascar,Sub-Saharan Africa,Snacks,Online,Medium,7011,152.58,97.44
179819428,2020-05-05 00:00:00,2020-05-11 00:00:00,Bulgaria,Europe,Cosmetics,Online,Cancelled,1420,437.2,263.33
928654849,2016-12-07 00:00:00,2016-12-25 00:00:00,Myanmar,Asia,Vegetables,Online,High,8461,154.06,90.93
336677587,2017-02-14 00:00:00,2017-02-20 00:00:00,Togo,Sub-Saharan Africa,Baby Food,Offline,High,9234,255.28,159.42
285186469,2021-06-02 00:00:00,2021-06-18 00:00:00,Australia,Australia and Oceania,Vegetables,Online,Cancelled,1869,154.06,90.93
475792825,2018-07-15 00:00:00,2018-07-26 00:00:00,Morocco,Middle East and North Africa,Baby Food,Offline,Medium,6525,255.28,159.42
680420482,2015-10-06 00:00:00,2015-10-21 00:00:00,Qatar,Middle East and North Africa,Clothes,Offline,Low,396,109.28,35.84
291305768,2019-01-05 00:00:00,2019-01-16 00:00:00,Bosnia and Herzegovina,Europe,Fruits,Online,High,2705,9.33,6.92
570997512,2016-08-19 00:00:00,2016-08-21 00:00:00,Iraq,Middle East and North Africa,Baby Food,Offline,Low,9707,255.28,159.42
602357041,2015-04-24 00:00:00,2015-05-03 00:00:00,Russia,Europe,Personal Care,Online,Low,9689,81.73,56.67
438558185,2022-02-26 00:00:00,2022-03-03 00:00:00,Lebanon,Middle East and North Africa,Meat,Online,Medium,7967,421.89,364.69
653087270,2022-12-02 00:00:00,2022-12-18 00:00:00,Albania,Europe,Snacks,Online,High,1891,152.58,97.44
989743125,2017-01-23 00:00:00,2017-01-30 00:00:00,Samoa ,Australia and Oceania,Cereal,Offline,Cancelled,5840,205.7,117.11
812637078,2019-12-15 00:00:00,2019-12-24 00:00:00,Slovenia,Europe,Fruits,Offline,Medium,6225,9.33,6.92
456192958,2018-07-19 00:00:00,2018-08-05 00:00:00,Macedonia,Europe,Personal Care,Online,Low,6489,81.73,56.67
775147092,2022-02-17 00:00:00,2022-02-28 00:00:00,Lebanon,Middle East and North Africa,Cereal,Online,Low,2105,205.7,117.11
894548308,2021-12-28 00:00:00,2022-01-15 00:00:00,Comoros,Sub-Saharan Africa,Household,Offline,Medium,5578,668.27,502.54
459757936,2017-05-03 00:00:00,2017-05-21 00:00:00,Cameroon,Sub-Saharan Africa,Cosmetics,Offline,High,1445,437.2,263.33
986449801,2019-01-31 00:00:00,2019-02-19 00:00:00,Albania,Europe,Meat,Offline,High,1272,421.89,364.69
910610234,2017-07-03 00:00:00,2017-07-22 00:00:00,Sweden,Europe,Cosmetics,Online,Low,8659,437.2,263.33
538538062,2015-11-08 00:00:00,2015-11-24 00:00:00,Liberia,Sub-Saharan Africa,Cereal,Offline,High,4235,205.7,117.11
696844613,2017-03-03 00:00:00,2017-03-20 00:00:00,Norway,Europe,Meat,Online,Medium,661,421.89,364.69
482453715,2020-08-18 00:00:00,2020-09-07 00:00:00,Israel,Middle East and North Africa,Fruits,Online,High,7630,9.33,6.92
412601697,2017-03-11 00:00:00,2017-04-01 00:00:00,Cuba,Central America and the Caribbean,Office Supplies,Offline,Low,6866,651.21,524.96
174837386,2020-10-17 00:00:00,2020-11-02 00:00:00,Nicaragua,Central America and the Caribbean,Meat,Offline,Medium,7123,421.89,364.69
877022111,2020-09-29 00:00:00,2020-10-07 00:00:00,Kuwait,Middle East and North Africa,Personal Care,Offline,Low,9187,81.73,56.67
997329699,2020-06-22 00:00:00,2020-06-25 00:00:00,United States of America,North America,Cereal,Offline,Medium,876,205.7,117.11
434246480,2016-01-19 00:00:00,2016-01-22 00:00:00,Rwanda,Sub-Saharan Africa,Snacks,Offline,Medium,2038,152.58,97.44
956571280,2017-04-03 00:00:00,2017-04-23 00:00:00,Jamaica,Central America and the Caribbean,Cereal,Online,Cancelled,9554,205.7,117.11
353415429,2022-12-04 00:00:00,2022-12-17 00:00:00,Czech Republic,Europe,Personal Care,Online,Medium,2334,81.73,56.67
984202754,2021-11-27 00:00:00,2021-12-14 00:00:00,Kenya,Sub-Saharan Africa,Vegetables,Online,High,6321,154.06,90.93
328669583,2019-05-16 00:00:00,2019-05-30 00:00:00,Central African Republic,Sub-Saharan Africa,Beverages,Offline,High,9488,47.45,31.79
436864745,2019-05-16 00:00:00,2019-05-20 00:00:00,Jordan,Middle East and North Africa,Cosmetics,Offline,Cancelled,6841,437.2,263.33
279149568,2021-01-01 00:00:00,2021-01-21 00:00:00,Tunisia ,Middle East and North Africa,Household,Offline,Medium,5415,668.27,502.54
696197879,2022-03-19 00:00:00,2022-03-28 00:00:00,Andorra,Europe,Cereal,Online,High,9278,205.7,117.11
348996007,2016-01-09 00:00:00,2016-01-23 00:00:00,United States of America,North America,Household,Offline,Medium,4529,668.27,502.54
668842780,2015-08-03 00:00:00,2015-08-15 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Beverages,Offline,Low,4297,47.45,31.79
907349526,2020-04-05 00:00:00,2020-04-24 00:00:00,Iceland,Europe,Cosmetics,Online,Cancelled,3743,437.2,263.33
386440074,2018-04-05 00:00:00,2018-04-17 00:00:00,Poland,Europe,Personal Care,Offline,Cancelled,5060,81.73,56.67
748350751,2015-09-19 00:00:00,2015-09-22 00:00:00,Madagascar,Sub-Saharan Africa,Vegetables,Offline,Cancelled,2472,154.06,90.93
105630385,2015-08-12 00:00:00,2015-08-15 00:00:00,Saint Kitts and Nevis ,Central America and the Caribbean,Personal Care,Online,Low,7233,81.73,56.67
691140305,2019-12-30 00:00:00,2020-01-01 00:00:00,Sri Lanka,Asia,Cosmetics,Offline,Low,2630,437.2,263.33
308054339,2015-10-08 00:00:00,2015-10-26 00:00:00,Comoros,Sub-Saharan Africa,Cosmetics,Offline,High,8980,437.2,263.33
879858815,2021-09-29 00:00:00,2021-10-11 00:00:00,Senegal,Sub-Saharan Africa,Fruits,Offline,High,8631,9.33,6.92
800352561,2020-09-28 00:00:00,2020-10-04 00:00:00,Finland,Europe,Vegetables,Online,High,963,154.06,90.93
783646905,2015-07-01 00:00:00,2015-07-15 00:00:00,Sao Tome and Principe,Sub-Saharan Africa,Baby Food,Online,Low,7388,255.28,159.42
714165675,2018-01-08 00:00:00,2018-01-13 00:00:00,Poland,Europe,Beverages,Offline,Cancelled,6348,47.45,31.79
996645200,2022-12-20 00:00:00,2022-12-31 00:00:00,Turkmenistan,Asia,Meat,Offline,High,8317,421.89,364.69
306134307,2019-11-02 00:00:00,2019-11-03 00:00:00,Saudi Arabia,Middle East and North Africa,Office Supplies,Offline,Medium,799,651.21,524.96
537994325,2016-01-20 00:00:00,2016-02-02 00:00:00,Brunei,Asia,Snacks,Offline,Medium,3331,152.58,97.44
957899081,2015-11-20 00:00:00,2015-11-29 00:00:00,Philippines,Asia,Cereal,Online,Medium,2480,205.7,117.11
451834905,2020-09-04 00:00:00,2020-09-18 00:00:00,India,Asia,Office Supplies,Online,Medium,6844,651.21,524.96
676100623,2022-08-13 00:00:00,2022-08-30 00:00:00,Cote d'Ivoire,Sub-Saharan Africa,Baby Food,Online,High,2054,255.28,159.42
207307565,2018-12-15 00:00:00,2019-01-02 00:00:00,Vanuatu,Australia and Oceania,Snacks,Offline,Medium,5770,152.58,97.44
392379558,2019-01-29 00:00:00,2019-02-18 00:00:00,Japan,Asia,Baby Food,Offline,High,2685,255.28,159.42
398552930,2016-03-01 00:00:00,2016-03-21 00:00:00,Nauru,Australia and Oceania,Cosmetics,Online,Medium,9524,437.2,263.33
363376510,2017-07-06 00:00:00,2017-07-27 00:00:00,Pakistan,Middle East and North Africa,Office Supplies,Offline,Low,39,651.21,524.96
944711625,2021-06-29 00:00:00,2021-07-08 00:00:00,Morocco,Middle East and North Africa,Vegetables,Offline,High,18,154.06,90.93
170732104,2020-06-18 00:00:00,2020-06-19 00:00:00,Cameroon,Sub-Saharan Africa,Household,Online,Cancelled,2279,668.27,502.54
189924275,2019-02-22 00:00:00,2019-03-04 00:00:00,Croatia,Europe,Beverages,Offline,Low,1668,47.45,31.79
521086966,2021-02-06 00:00:00,2021-02-17 00:00:00,Thailand,Asia,Clothes,Offline,Low,68,109.28,35.84
303331506,2020-07-11 00:00:00,2020-07-26 00:00:00,Kyrgyzstan,Asia,Meat,Online,Medium,1388,421.89,364.69
546081721,2019-04-30 00:00:00,2019-05-18 00:00:00,Poland,Europe,Meat,Online,High,6571,421.89,364.69
979073941,2022-06-26 00:00:00,2022-07-16 00:00:00,Switzerland,Europe,Baby Food,Online,Cancelled,8591,255.28,159.42
502356994,2019-05-21 00:00:00,2019-05-30 00:00:00,Sao Tome and Principe,Sub-Saharan Africa,Vegetables,Offline,Low,2000,154.06,90.93
336292207,2017-05-07 00:00:00,2017-05-20 00:00:00,New Zealand,Australia and Oceania,Meat,Online,High,5192,421.89,364.69
871553409,2018-12-19 00:00:00,2018-12-20 00:00:00,Equatorial Guinea,Sub-Saharan Africa,Personal Care,Online,High,876,81.73,56.67
319126927,2015-01-16 00:00:00,2015-01-24 00:00:00,New Zealand,Australia and Oceania,Personal Care,Offline,High,5604,81.73,56.67
560311591,2016-02-02 00:00:00,2016-02-14 00:00:00,Liberia,Sub-Saharan Africa,Vegetables,Online,High,7506,154.06,90.93
396718728,2022-02-07 00:00:00,2022-02-28 00:00:00,Bosnia and Herzegovina,Europe,Personal Care,Offline,Low,6742,81.73,56.67
500272166,2016-08-30 00:00:00,2016-09-03 00:00:00,Marshall Islands,Australia and Oceania,Fruits,Online,High,506,9.33,6.92
